item_id;url;scrape_status;scrape_error;fecha_publicacion;titulo;descripcion;precio;moneda;marca;modelo;anio;horas;seller_name;seller_url;seller_time_on_ml;ubicacion_address_line;ubicacion_ciudad;ubicacion_provincia;ubicacion_latitud;ubicacion_longitud;condicion;garantia;potencia;tipo_direccion
MLA1658372301;https://articulo.mercadolibre.com.ar/MLA-1658372301;ok;;;Pala Cargadora Gema C40 Ii Cabina. 0km. Agro, Vial - US$ 19.800;"La pala cargadora C40 II cuenta con:

Motor XINCHAI de 42 hp
Transmisión Powershift 4WD
Frenos a tambor servo asistidos
2 cambios de avance y 2 de retroceso
Rodado 12/16.5 vial
Más características técnicas:

Dispositivo de Trabajo: Joystick Mecánico.
Capacidad de Carga: 1200 kg.
Ángulo de articulación: 35º.
Altura máxima de carga: 4004 mm.
Sistema de frenos: Caliper y Disco.
Tiempo de elevación de carga: 5 s.
Velocidad crucero - Avance: 6 - 35 Km/h.
Velocidad crucero - Retroceso: 6 - 35 Km/h.
Ángulo máximo de subida: 30º.
Motor - Modelo: Xinchai.
Motor - Potencia: 33 kW / 45 hp.
Sistema Eléctrico - Voltaje: 12 V.


Peso operativo: 4000 kg
Capacidad de balde: 1 m³.
Radio de giro: 3095 mm.
Mínima distancia al piso: 330 mm.

Esta pala cargadora Gema C40 esta especialmente diseñada para la excavación, carga y transporte de materiales.";;;Gema;C40 Ii Cabina;2026;;Rogas S.a.s.;https://www.mercadolibre.com.ar/perfil/Rogas S.a.s.;;;;;;;;;;
MLA1574417561;https://articulo.mercadolibre.com.ar/MLA-1574417561;ok;;;Mini Pala Orugas Goma Compacta Todo Terreno 6 Cheques Pesos - US$ 8.900;"Precio mas iva 10.5%
Financiación de hasta 6 cheques en pesos fijos sin interes.
TRACCION SUR SA";;;Traccion Sur SA;Mini Pala Orugas;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574290533;https://articulo.mercadolibre.com.ar/MLA-1574290533;ok;;;Tractor Hanomag Stark 1800/4 180hp 4x4 Nuevo - US$ 65.044;"180HP 4X4 CABINA C AIRE 
PRECIO MAS IVA 10.5%
A RETIRAR DE FABRICA CORDOBA BELL VILLE

CONCESIONARIO OFICIAL HANOMAG - TRACCION SUR SA";;;Hanomag;Stark 1800/4;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA2533498218;https://articulo.mercadolibre.com.ar/MLA-2533498218;ok;;;Rotocultivador 3 Puntos 1.5mt Motocultivador Rotovator  - $ 4.500.000;"PRECIO MAS IVA 10.5%

MEDIDAS:
 1.25MT (18 A 30HP) $3.750.000 + IVA 10.5%
 1.50 MT (35 A 60HP) $4.500.000 + IVA 10.5%

ENVIOS A TODAS LAS PROVINCIAS

Ventajas del rotovator
1. Preparación del terreno que ahorra tiempo:
Arar o cavar manualmente lleva horas, incluso días. Con una cultivadora rotativa , puede preparar grandes extensiones de tierra en mucho menos tiempo. La máquina hace el trabajo pesado, así que no tendrá que esforzarse.

2. Mezcla uniforme del suelo para un mejor crecimiento:
Los rotocultivadores mezclan la tierra uniformemente, asegurando que los nutrientes se distribuyan uniformemente. También ayudan a deshacer los terrones, creando una textura fina ideal para la siembra. Las plantas crecen mejor cuando sus raíces se extienden fácilmente por la tierra.

3. Control de malezas mediante el desarraigo:
A medida que el rotocultivador remueve la tierra, arranca las malas hierbas. Esto significa menos malezas que arrancar a mano. Ofrece a sus cultivos más espacio para crecer.

4. Fácil de usar para todos los niveles de habilidad:
No se necesita ser un experto para usar una cultivadora rotativa. La mayoría de las máquinas cuentan con controles sencillos, lo que las hace fáciles de usar tanto para agricultores como para jardineros. Ya sea que esté cultivando una pequeña parcela o un campo entero, es tan sencillo como guiar la máquina.

5. Usos versátiles:
Los rotocultivadores no solo sirven para preparar la tierra. También se pueden usar para mezclar compost o fertilizante. Mejoran la salud del suelo. Incluso se pueden usar para romper césped viejo o preparar el terreno para la siembra de tepes.";;;Tracción Sur;Rotocultivador Tractor;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574353855;https://articulo.mercadolibre.com.ar/MLA-1574353855;ok;;;Hanomag 500/4 Con Pala Frontal 50hp 4x4 3 Puntos Nuevo - US$ 19.900;"TRACTOR HANOMAG STARK 500/4 - 4X4 CON 3 PUNTOS
EQUIPADO CON PALA FRONTAL (VOLUMEN DE CARGA 900KG)
ANCHO DE BALDE 1.20 MT, ALTURA MAXIMA 3.20 MT, 4 CILINDROS ESPECIALES.";;;Hanomag;500/4;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574341267;https://articulo.mercadolibre.com.ar/MLA-1574341267;ok;;;Desmalezadora Arrastre 2 Metros Grass Cutter Nueva - $ 4.995.000;"PRECIO MAS IVA 10.5%
NO INCLUYE FLETE DE FABRICA A DESTINO
CON LLANTAS SIN CUBIERTAS
OPCIONAL CILINDRO HIDRAULICO
ENVIOS A TODOS LOS PUNTOS DEL PAIS";;;Grass cutter;JAB 2000 AR;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574251039;https://articulo.mercadolibre.com.ar/MLA-1574251039;ok;;;Hanomag Stark 500/2 Rodado Parquero 50hp 3 Puntos  - US$ 13.500;"PRECIO MAS IVA 10.5%

HANOMAG LINEA STARK
POTENCIA 50HP 4X2 RODADO PARQUERO
DOBLE EMBRAGUE
DOBLE SALIDA HIDRAULICA DOBLE / 3 PUNTOS / TOMA DE FUERZA / DIRECCION HIDR

CONCESIONARIO OFICIAL HANOMAG
TRACCION SUR S.A. (VENTAS A TODO EL PAIS)";;;Hanomag;STARK 500/2 PARQUERO;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574366375;https://articulo.mercadolibre.com.ar/MLA-1574366375;ok;;;Hanomag Stark 500/2a 4x2 Rodado Agricola 50hp Entrega Hoy  - US$ 13.000;"PRECIO MAS IVA 10.5%

HANOMAG LINEA STARK
POTENCIA 50HP 4X2 RODADO AGRICOLA
DOBLE SALIDA HIDRAULICA DOBLE / 3 PUNTOS / TOMA DE FUERZA / DIRECCION HIDR

CONCESIONARIO OFICIAL HANOMAG
TRACCION SUR S.A. (VENTAS A TODO EL PAIS)";;;Hanomag;Stark 500/2 Agricola;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574316099;https://articulo.mercadolibre.com.ar/MLA-1574316099;ok;;;Tractor Hanomag Stark 500/4 50hp 4x4 Nuevo Entrega Inmediata - US$ 14.535;"TENEMOS STOCK ENTREGA INMEDIATA !!!
PRECIO PUBLICADO + IVA 10.5 % 
 

 (VER VÍDEO)
 DOBLE TRACCIÓN (4X4) ALTA Y BAJA
 LEVANTE DE 3 PUNTOS - TOMA DE FUERZA 540/1000 RPM.
 DIRECCIÓN HIDRÁULICA
 SALIDA HIDRÁULICO DOBLE
 POTENCIA 50 HP DIÉSEL ( 4 CILINDROS ASPIRADO - MOTOR HANOMAG)
 RODADO AGRÍCOLA
 


 TRACCION SUR S.A. CONCESIONARIO OFICIAL HANOMAG Y MICHIGAN 
 VENTAS A TODOS LOS PUNTOS DEL PAÍS (SE ENVÍA DE FABRICA DIRECTO AL 
 USUARIO).";;;Hanomag;STARK 500/4;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA2797464740;https://articulo.mercadolibre.com.ar/MLA-2797464740;ok;;;Cosechadora John Deere 9770 Sts Importada  2010 - 758 - US$ 200.000;"Cosechadora John Deere 9770 STS Importada – Año 2010 Serie 758

La John Deere 9770 STS es una de las cosechadoras más confiables y eficientes de su categoría. Reconocida por su robustez, capacidad y tecnología, es la elección ideal para productores que buscan maximizar rendimiento y reducir pérdidas de grano en cada campaña.

Características Técnicas

- Marca y modelo: John Deere 9770 STS
- Año: 2010
- Origen: Importada
- Horas motor: 5.085 hs
- Horas rotor/separador: 3.612 hs
- Motor: John Deere PowerTech Plus – 375 hp (máx. 400 hp)
- Sistema de trilla y separación: Rotor axial STS (Single Tine Separator)
- Tolva de grano: 10.600 L (300 bushels)
- Descarga: Tubo de alta capacidad (~3,3 l/s)
- Plataforma compatible: Draper o Flex de 30 a 40 pies (opcional según disponibilidad)
- Cabina: Premium climatizada, con controles ergonómicos y excelente visibilidad
- Tecnología: GreenStar Ready – lista para piloto automático y monitores de rendimiento

Beneficios para el Productor

- Alta capacidad de cosecha: diseñada para trabajar en grandes extensiones de soja, maíz y trigo.
- Menor pérdida de grano: el sistema STS garantiza una trilla uniforme y eficiente.
- Uso equilibrado: relación horas motor/rotor que demuestra un mantenimiento responsable.
- Confort en largas jornadas: cabina amplia, climatizada y equipada para mayor productividad.
- Excelente reventa: los modelos importados de John Deere tienen gran demanda en el mercado.

Oportunidad de Compra

Cosechadora John Deere 9770 STS Importada – Año 2010
- 5.085 hs motor / 3.612 hs rotor
- Potencia, confiabilidad y tecnología para tu próxima campaña
- Lista para trabajar

Ubicación: Paraná, Entre Ríos";;;John Deere;9770 STS;2010;5085;Intellliaworlds A S;https://www.mercadolibre.com.ar/perfil/Intellliaworlds A S;;;;;;;;;;
MLA1658657371;https://articulo.mercadolibre.com.ar/MLA-1658657371;ok;;;Pala Cargadora Gema C40 Ii Rops. 0km. Agro, Vial - US$ 18.900;"La pala cargadora C40 II cuenta con:

Motor XINCHAI de 42 hp
Transmisión Powershift 4WD
Frenos a tambor servo asistidos
2 cambios de avance y 2 de retroceso
Rodado 12/16.5 vial
Más características técnicas:

Dispositivo de Trabajo: Joystick Mecánico.
Capacidad de Carga: 1200 kg.
Ángulo de articulación: 35º.
Altura máxima de carga: 4004 mm.
Sistema de frenos: Caliper y Disco.
Tiempo de elevación de carga: 5 s.
Velocidad crucero - Avance: 6 - 35 Km/h.
Velocidad crucero - Retroceso: 6 - 35 Km/h.
Ángulo máximo de subida: 30º.
Motor - Modelo: Xinchai.
Motor - Potencia: 33 kW / 45 hp.
Sistema Eléctrico - Voltaje: 12 V.


Peso operativo: 4000 kg
Capacidad de balde: 1 m³.
Radio de giro: 3095 mm.
Mínima distancia al piso: 330 mm.

Esta pala cargadora Gema C40 esta especialmente diseñada para la excavación, carga y transporte de materiales.";;;Gema;C40 Ii Rops;2026;;Rogas S.a.s.;https://www.mercadolibre.com.ar/perfil/Rogas S.a.s.;;;;;;;;;;
MLA1658450077;https://articulo.mercadolibre.com.ar/MLA-1658450077;ok;;;Pala Cargadora Gema C60. 0km. Agro. Vial - US$ 25.500;"La pala cargadora C60 cuenta con:

Motor Xinchai de 57 hp Diésel
Transmisión Powershift 4WD
Acople rápido Hidráulico
Cámara de retroceso
Joystick hidráulico
Calefacción
2 cambios de avance y 2 de retroceso
Rodado 16-70 / 20 semi agrícola
Torque Máximo: 193 Nm
Cilindrada: 3,1 L

Capacidad de Carga: 1800 kg
Angulo de articulación: 35º
Altura máxima de carga: 4480 mm
Sistema de frenos: Servo Asistido por Aire - Caliper y Disco
Ancho de trocha: 1490 mm
Tiempo de elevación de carga: 5 s
Velocidad crucero - Avance: 6 - 35 Km/h
Velocidad crucero - Retroceso: 6 - 35 Km/h
Angulo máximo de subida: 30º

Sistema Eléctrico - Voltaje: 12 V
Caja Tipo: Powershift 4WD
Rodado Tipo: Semi Agrícola 16/70 - 20 (13PR)
Peso operativo: 4500 kg
Capacidad de balde (hasta): 1.6 m³
Radio de giro: 5280 mm
Mínima distancia al piso: 330 mm
Cámara de retroceso.";;;Gema;C60;2026;;Rogas S.a.s.;https://www.mercadolibre.com.ar/perfil/Rogas S.a.s.;;;;;;;;;;
MLA1658514591;https://articulo.mercadolibre.com.ar/MLA-1658514591;ok;;;Pala Cargadora C62 Hd Weichai 100 Hp 0km. Agro. Vial - US$ 37.300;"La pala cargadora C62 cuenta con:

Motor Turbo Weichai
Transmisión Powershift 4WD
Cabina con Aire Acondicionado
Acople rápido hidráulico
Cámara de retroceso
Joystick hidráulico
Calefacción
2 cambios de avance y 2 de retroceso
Rodado16-70 / 20 semi agrícola
MOTOR:
Marca: WEICHAI
Potencia: 75 kW / 100 hp
Torque Máximo: 193 Nm
Cilindrada: 2,98 L


Dispositivo de Trabajo: Joystick hidráulico
Capacidad de Carga: 2000 kg
Angulo de articulación: 35º
Altura máxima de carga: 4480 mm
Sistema de frenos: Servo Asistido por Aire - Caliper y Disco
Ancho de trocha: 1490 mm
Tiempo de elevación de carga: 5 s
Velocidad crucero - Avance: 6 - 35 Km/h
Velocidad crucero - Retroceso: 6 - 35 Km/h
Angulo máximo de subida: 30º

Sistema Eléctrico - Voltaje: 12 V
Peso operativo: 5500 Kg
Capacidad de balde (hasta): 1m³
Radio de giro: 5280 mm
Mínima distancia al piso: 330 mm";;;Gema;C62 Hd;2026;;Rogas S.a.s.;https://www.mercadolibre.com.ar/perfil/Rogas S.a.s.;;;;;;;;;;
MLA2549169976;https://articulo.mercadolibre.com.ar/MLA-2549169976;ok;;;Zanjadora Explosion 15hp Profunidad 60cm Ancho 10 Cm Cadena - $ 4.800.000;"15HP 420CC Nafta
Cadena en V
Ancho de trabajo 10 cm
Profundidad de trabajo 60cm
Arranque Electrico
Cubiertas Tubeles 
Peso 204KG";;;Traccion sur;Desmalezadora a Radio Control;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA2539346712;https://articulo.mercadolibre.com.ar/MLA-2539346712;ok;;;Pala Cargadora Iron Xcmg Xc938 - 2m3 - Mod. 2026 - US$ 59.500;"El importe publicado corresponde al precio de lista a Publico y no incluye IVA (10,5%)
Consulte por descuentos por pago contado.";;;IRON XCMG;XC938;2025;;Irongroup;https://www.mercadolibre.com.ar/perfil/Irongroup;;;;;;;;;;
MLA2809452616;https://articulo.mercadolibre.com.ar/MLA-2809452616;ok;;;Pala Cargadora Gema C60 Hd. 0km. Agro. Vial - US$ 29.900;"La pala cargadora C60HD cuenta con:

Motor Xinchai de 80 hp Diésel
Transmisión Powershift 4WD
Cabina con Aire Acondicionado
Cámara de retroceso
Acople rápido hidráulico
Joystick hidráulico
Calefacción
2 cambios de avance y 2 de retroceso
Rodado 16-70/20 semi agrícola
MOTOR:
Modelo: Xinchai
Potencia: 60 kW / 80 hp
Torque Máximo: 193 Nm
Cilindrada: 3,1 L

Capacidad de Carga: 2000 Kg
Angulo de articulación: 35º
Altura máxima de carga: 4480 mm
Sistema de frenos: Servo Asistido por Aire - Caliper y Disco
Ancho de trocha: 1490 mm
Tiempo de elevación de carga: 5 s
Velocidad crucero - Avance: 6 - 35 Km/h
Velocidad crucero - Retroceso: 6 - 35 Km/h
Angulo máximo de subida: 30º
Sistema Eléctrico - Voltaje: 12 V
Caja Tipo: Powershift 4WD
Rodado Tipo: Semi Agrícola 16/70 - 20 (13PR)
Peso operativo: 4850 kg
Radio de giro: 5280 mm
Mínima distancia al piso: 330 mm";;;Gema;C60 HD;2025;;Rogas S.a.s.;https://www.mercadolibre.com.ar/perfil/Rogas S.a.s.;;;;;;;;;;
MLA2357273630;https://articulo.mercadolibre.com.ar/MLA-2357273630;ok;;;Mini Tractores Cortacésped Husqvarna Ts138l / Ts142 /ts 148 - $ 8.097.000;"EL PRECIO PUBLICADO CORRESPONDE AL MINI TRACTOR CORTACÉSPED HUSQVARNA TS138L 17HP 38 PULG

TAMBIEN DISPONEMOS LOS MODELOS

Ts142 19hp 42pulgadas CONSULTE PRECIO FINAL

Ts148 26 Hp 40000m2 Apto Rural CONSULTE PRECIO FINAL


DISTRIBUIDOR OFICIAL QUILMES
- Origen USA";;;Husqvarna;TS148;2025;;Sportmotors Argentina;https://www.mercadolibre.com.ar/perfil/Sportmotors Argentina;;;;;;;;;;
MLA1574379175;https://articulo.mercadolibre.com.ar/MLA-1574379175;ok;;;Tractor Hanomag 500/4 Cabina Con Aire 50hp 4x4 3 Puntos - US$ 18.800;"Precio más IVA 10.5% + Flete 
Tenemos entrega inmediata";;;Hanomag;500/4 CA;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA2675719172;https://articulo.mercadolibre.com.ar/MLA-2675719172;ok;;;Pala Cargadora Iron 932s Con Tercera Vía Hidráulica - US$ 35.900;"PRINCIPALES CARACTERISTICAS
Peso Operativo : 6.300 kg
Capacidad de Balde : 1.2m3
Capacidad de Levante : 2.500 Kg
Largo Total : 6.700 mm
Ancho Total : 2.100 mm
Alto Total : 3.050 mm
Motor : YTO - (YT4A2Z-24)
Potencia . 115 Hp
Presión Sistema Hidráulico : 16Mpa
Siclo Hidráulico : 4.8s
Rodado : 16/70-24
Capacidad de Tanque Hidráulico : 80 Lts.
Brazo extra Largo";;;Iron;932S;2024;;Irongroup;https://www.mercadolibre.com.ar/perfil/Irongroup;;;;;;;;;;
MLA2534504336;https://articulo.mercadolibre.com.ar/MLA-2534504336;ok;;;Deutz Fahr Ax-120 Motor Nuevo Muy Buen Estado 120hp Excelent - US$ 23.000;"Valor mas iva 10.5%
Motor Hecho nuevo con repuestos originales.
Cabina Original.
Estado muy bueno.
Cubiertas OK
Transmisión OK
Motor OK
Instalación Electrica OK";;;Deutz Fahr;AX-120;1990;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA1574379339;https://articulo.mercadolibre.com.ar/MLA-1574379339;ok;;;Pala Michigan R40cii  Balde 0.5mt3 Nueva 56hp Capac. 1.2tn - US$ 19.320;"MICHIGAN R40CII
PRECIO MAS IVA 10.5%

BALDE DE MEDIO METRO CUBICO
CAPACIDAD DE CARGA 1200KG 
PESO DE LA MAQUINA 3000KG
RODADO 20.5/70-16
MOTOR DIESEL 4 CILINDOS ASPIRADO DE 56HP

CONCESIONARIO OFICIAL MICHIGAN - VENTAS A TODOS LOS PUNTOS DEL PAIS 
TRACCION SUR S.A.";;;Michigan;R40CII;2025;;Traccion Sur;https://www.mercadolibre.com.ar/perfil/Traccion Sur;;;;;;;;;;
MLA2276425722;https://articulo.mercadolibre.com.ar/MLA-2276425722;ok;;;Tractor New Holland Td 4.75 F 0km Entrega Inmediata - US$ 1.000;"VERSATILIDAD CON EFICIENCIA, CONFORT Y SEGURIDAD
La nueva familia TD4F ofrece en Argentina dos modelos nacionales capaces de trabajar con la diversidad de implementos agrícolas utilizados en cultivos frutícolas. Además brinda a sus usuarios un entorno de trabajo más eficiente, cómodo y seguro al agregar características de última generación a su renovada estructura.
Consultar!

OSCAR POURTAU SA - Concesionario Oficial NEW HOLLAND
Agrometal, Yomel, Maizco, Stihl Y Michelín.

Venta de Maquinaria Agrícola Nueva y Usada.
Servicios y REPUESTOS. Posventa.
Agricultura de Precisión (PLM).

Buenos Aires --> Brandsen // Necochea // Balcarce // Tandil // Tres Arroyos";;;New Holland;TD4F;2022;;Oscar Pourtau;https://www.mercadolibre.com.ar/perfil/Oscar Pourtau;;;;;;;;;;
MLA1598161625;https://articulo.mercadolibre.com.ar/MLA-1598161625;ok;;;Pala Cargadora Liangong 820 Balde 1m3 - 87 Hp - Agro - US$ 2.980;"Cargadora 820 Liangong
- Motor Yunnei YN33GBZ, de 87 Hp.
- Balde de 1 m3.
- Operación del balde por joystick hidráulico.
- Capacidad de levante de 2.000 kg.
- Cabina vidriada con visión panorámica.
- Aire acondicionado frío/calor.
- Peso operativo 6.720 kg.

EL PRECIO PUBLICADO CORRESPONDE A ANTICIPO EN DOLARES AMERICANOS. TIPO DE CAMBIO PESO – DÓLAR DEL DÍA DE LA VENTA DEL EQUIPO. LOS PRECIOS NO INCLUYEN IVA, FLETE, SEGURO, PATENTAMIENTO.
PROMOCIÓN VÁLIDA HASTA AGOTAR STOCK.
LAS IMÁGENES SON DE CARÁCTER ILUSTRATIVO AL PRODUCTO PROMOCIONADO

SU CONSULTA NO MOLESTA . UN ASESOR COMERCIAL SE PONDRÁ EN CONTACTO CON USTED
SUCURSALES Y DISTRIBUIDORES OFICIALES EN TODO EL PAÍS

- CONSULTE LA LÍNEA COMPLETA DE CARGADORAS Liangong

PLANES DE FINANCIACIÓN A MEDIDA
REPUESTOS - GARANTÍA - POST VENTA
VENTA DE EQUIPOS VIALES: para la construcción, movimiento de suelo, energía, forestal, agro, petróleo y logística

BISCAYNE MÁS DE 50 AÑOS - PRESENTES EN TODO EL PAÍS
Con una trayectoria de más de 50 años en el mercado de maquinaria vial, y una moderna Casa Central con talleres de ensamblado, Pre Entrega y Reparación de Equipos en la localidad de Garín, Biscayne brinda Garantía, Servicio Post-Venta y Repuestos con el respaldo de un servicio integral confiable, de calidad y con proyección comercial a largo plazo.
Conozca sus diez líneas de productos: Cargadoras, Motoniveladoras, Compactadores, Retroexcavadoras, Pala Y Retro, Mini Palas, Terminadoras, Topadoras, Autoelevadores y Plataformas de elevación";;;Liangong;820;2025;;Biscayne;https://www.mercadolibre.com.ar/perfil/Biscayne;;;;;;;;;;
MLA2723234608;https://articulo.mercadolibre.com.ar/MLA-2723234608;ok;;;Tractor Fiat R60 Con Hidráulica Y Retro Pala - US$ 20.000;"Pala y Retro Hidráulica individual funcionando perfectamente.
Lista para trabajar.";;;Fiat;Fiat R60;1960;;Antonio;https://www.mercadolibre.com.ar/perfil/Antonio;;;;;;;;;;
MLA1648439619;https://articulo.mercadolibre.com.ar/MLA-1648439619;ok;;;Komatsu Wa 200-5 Balde 2.1 M3 - US$ 55.000;"Pala cargadora Komatsu WA 200-5, segundo dueño, 12000 horas. Excelente equipo uso muy liviano de limpieza y apoyo. Toda Original sin tocar, sin perdidas, lista para trabajar. Motor con bomba convencional, se uso siempre con combustible grado 3. Muy buen equipo. 
Equipo Hidraulico, pernos, bujes y frenos en perfectas condicones.";;;Komatsu;WA 200-5;2014;12000;Tecem Sa;https://www.mercadolibre.com.ar/perfil/Tecem Sa;;;;;;;;;;
MLA1511154593;https://articulo.mercadolibre.com.ar/MLA-1511154593;ok;;;12 A 52 Cm Con Fert Y Monitor Muy Linda - US$ 35.000;es una sembradora especial para siembra de soja y maiz, marca Erca, muy bien cuidada, su trabajo era sembrar solo  100 has por año, era de la zona de Elortondo provincia de Santa Fe, de 12 a 52 cm.;;;Erca;12 a 52;2000;;Cignoli Hnos;https://www.mercadolibre.com.ar/perfil/Cignoli Hnos;;;;;;;;;;
