url;titulo;descripcion;condicion;marca;modelo;precio;iva;descuento;ubicacion;formas_de_pago;hp_motor;carac__Año;carac__Horas de motor reales;carac__Potencia motor (hp);carac__Tipo de tracción;carac__Tipo de tractor;carac__Tipo de transmisión;carac__Tres puntos;carac__error
https://rastroagro.com/tractores/massey-ferguson-7726-0-pub-24-08-20-11-16-45;Tractor Massey Ferguson 7726;Tractor Massey Ferguson 7726 Productos similares : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny 500 Novo 2026 Buenos Aires : O KM ‹ › U$S 181.220 IVA incluido Tractor Lovol TR2604 2026 Buenos Aires : O KM : INMEDIATA Consultar Tractor Pauny Vectron 3200 2026 Buenos Aires ‹ › U$S 143.170 + IVA -5% DE CONTADO Tractor Massey Ferguson 7390 2020 La Pampa : O KM Consultar Tractor Valtra S374 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Massey Ferguson 7415 2026 La Pampa : O KM ‹ › Consultar Tractor Pauny Bravo 540 2026 Buenos Aires ‹ › Consultar Tractor Zanello 500 C 1996 Buenos Aires ‹ › Consultar Tractor Pauny Audaz 2200 2019 Córdoba : O KM ‹ › Consultar Tractor Pauny Novo 540 2026 Buenos Aires Productos similares;nuevo;Massey Ferguson;7726;Consultar;;;Buenos Aires;Anticipo 30 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;260;2026;;260;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/massey-ferguson-7370-0-pub-24-08-20-11-11-29;Tractor Massey Ferguson 7370;Tractor Massey Ferguson 7370 Productos similares ‹ › U$S 51.500 + IVA Tractor Zanello 460 C 1995 Buenos Aires ‹ › U$S 56.650 + IVA Tractor Deutz Fahr AX 4.170 No especifica Santa Fe ‹ › U$S 35.947 + IVA -10% DE CONTADO Tractor John Deere 3530 1984 Buenos Aires ‹ › Consultar Tractor Challenger WT 590 2005 Córdoba ‹ › U$S 65.920 + IVA Tractor Agco Allis 6.150 A 2010 Buenos Aires : O KM ‹ › Consultar Tractor Valtra BH 154 2026 Córdoba ‹ › U$S 87.550 + IVA Tractor Agco Allis 6.150 2011 Córdoba ‹ › U$S 80.340 + IVA Tractor Massey Ferguson 7017 2017 Santa Fe ‹ › U$S 108.150 + IVA Tractor Agco Allis 6.190 2010 Buenos Aires ‹ › U$S 77.250 + IVA Tractor Agco Allis 6.190 2006 Santa Fe Productos similares;nuevo;Massey Ferguson;7370;Consultar;;;Buenos Aires;Anticipo 30 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;180;2026;;180;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/massey-ferguson-8732-s-0-pub-24-08-20-10-59-39;Tractor Massey Ferguson 8732 S;Tractor Massey Ferguson 8732 S Productos similares : O KM ‹ › Consultar Tractor Massey Ferguson 8730 2026 Buenos Aires ‹ › U$S 128.750 + IVA Tractor Case Puma 205 No especifica Santa Fe ‹ › U$S 87.550 + IVA -10% DE CONTADO Tractor Agco Allis 6.220 2004 Buenos Aires Consultar Tractor Case Magnum 240 2004 Santa Fe ‹ › U$S 61.800 + IVA Tractor Pauny 500 C 2007 Córdoba : O KM Consultar -10% DE CONTADO Tractor Case Puma 230 2026 La Pampa ‹ › Consultar Tractor New Holland T7.240 2013 Buenos Aires ‹ › Consultar Tractor Case Magnum 340 2003 Buenos Aires ‹ › Consultar Tractor Valtra S4 2015 Buenos Aires : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny 580 Bravo 2026 Buenos Aires Productos similares;nuevo;Massey Ferguson 8732;S;Consultar;;;Buenos Aires;Anticipo 30 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;320;2026;;320;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/massey-ferguson-7390-0-pub-24-08-20-10-51-38;Tractor Massey Ferguson 7390;Tractor Massey Ferguson 7390 Productos similares ‹ › U$S 128.750 + IVA -10% DE CONTADO Tractor Pauny 540 Novo 2017 Buenos Aires ‹ › Consultar Tractor Zanello 500 C 1997 Buenos Aires ‹ › U$S 139.050 + IVA Tractor New Holland T7.240 2016 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Massey Ferguson 7415 2026 La Pampa ‹ › U$S 143.170 + IVA -5% DE CONTADO Tractor Case Puma 205 2017 La Pampa ‹ › Consultar Tractor Pauny 540c 2011 Buenos Aires : O KM Consultar -10% DE CONTADO Tractor Case Magnum 260 2026 Buenos Aires : O KM Consultar Tractor Valtra S354 2026 Buenos Aires : O KM Consultar Tractor Valtra S274 2026 Buenos Aires ‹ › U$S 94.760 + IVA Tractor Valtra 220 2017 Chaco Productos similares;nuevo;Massey Ferguson;7390;Consultar;;;Buenos Aires;Anticipo 30 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;200;2026;;200;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/zanello-500-c-1997-pub-24-08-15-10-24-09;Tractor Zanello 500 C;Tractor Zanello 500 C Productos similares ‹ › Consultar Tractor Deutz AX 100 1989 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 7390 2026 Córdoba : O KM Consultar Tractor Roland H H130 2026 Buenos Aires ‹ › U$S 52.530 Tractor Fiat New Holland 140-90 1996 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 6711 2026 Buenos Aires ‹ › Consultar Tractor Challenger WT590 2005 Buenos Aires : O KM ‹ › U$S 305.837 + IVA Tractor Massey Ferguson 7726 2026 Buenos Aires ‹ › U$S 82.400 + IVA Tractor New Holland TM7040 2013 Buenos Aires ‹ › U$S 83.430 Tractor Case MxM 180 2004 Santa Fe ‹ › Consultar Tractor Massey Ferguson 1195 S 1997 Buenos Aires Productos similares;usado;Zanello 500;C;Consultar;;;Buenos Aires;Anticipo 40 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;200;1997;8000;200;Articulado;Agrícola;;NO;
https://rastroagro.com/tractores/fiat-980-dt-0-pub-24-08-12-15-46-09;Tractor Fiat 980-DT;Tractor Fiat 980-DT Productos similares ‹ › U$S 52.530 Tractor Fiat New Holland 140-90 1996 Buenos Aires Consultar Tractor Case MXM 150 2008 Buenos Aires ‹ › U$S 43.260 Tractor Deutz Fahr AX 4.160 1994 Córdoba ‹ › U$S 56.650 + IVA -10% DE CONTADO Tractor Fiat New Holland 180-90 1997 La Pampa ‹ › Consultar Tractor Deutz Fahr AX 120 1987 Córdoba ‹ › U$S 51.500 + IVA Tractor Valmet 1780 1996 Córdoba ‹ › U$S 70.040 + IVA Tractor Massey Ferguson 680 2006 Córdoba ‹ › U$S 97.850 Tractor Case MXM 165 No especifica Santa Fe : 5 DIAS ‹ › Consultar -8% DE CONTADO Tractor Agco Allis 6.110 #3229 2012 Buenos Aires ‹ › Consultar Tractor Pauny 280A D.T 2008 Buenos Aires Productos similares;usado;Fiat;980-DT;"U$S
                                    
                                    36.050 + IVA";+ IVA;;Buenos Aires;Anticipo 40 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;110;No especifica;;110;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/massey-ferguson-4283-0-pub-24-08-20-10-44-54;Tractor Massey Ferguson 4283;Tractor Massey Ferguson 4283 Productos similares ‹ › U$S 12.360 + IVA -10% DE CONTADO Tractor Massey Ferguson 1075 1975 Buenos Aires ‹ › Consultar Tractor Hanomag 854 A 2023 Buenos Aires U$S 57.680 Tractor Case Farmall 95 2012 Santa Fe : O KM ‹ › Consultar Tractor Zanello 4055 2024 Córdoba : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 55 JXM 2026 Buenos Aires ‹ › U$S 12.360 + IVA Tractor Massey Ferguson 1175 1989 Santa Fe ‹ › Consultar Tractor Deutz AX 4.100 No especifica Buenos Aires Consultar Tractor New Holland TM150 No especifica Córdoba ‹ › U$S 25.235 + IVA Tractor Deutz AX100 1985 Córdoba ‹ › Consultar Tractor John Deere 3420 1976 Buenos Aires Productos similares;nuevo;Massey Ferguson;4283;Consultar;;;Buenos Aires;Anticipo 30 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;95;2026;;95;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/zanello-4055-2024-pub-24-09-17-15-48-26;Tractor Zanello 4055;Tractor Zanello 4055 Productos similares ‹ › U$S 33.990 + IVA Tractor Fiat 880 1990 Buenos Aires U$S 7.420 + IVA -15% DE CONTADO Tractor John Deere 730 No especifica Córdoba ‹ › Consultar Tractor Deutz A70 No especifica Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 4283 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 80 JXM 2026 Buenos Aires ‹ › U$S 25.750 + IVA Tractor John Deere 3530 1978 Buenos Aires ‹ › U$S 25.153 + IVA Tractor Massey Ferguson 1195 1992 Buenos Aires : O KM U$S 42.543 IVA incluido Tractor Lovol TH904 2026 Buenos Aires ‹ › Consultar Tractor Hanomag 854 A 2023 Buenos Aires ‹ › U$S 19.570 + IVA Tractor Deutz AX100 1988 La Pampa Productos similares;nuevo;Zanello;4055;Consultar;;;Córdoba;Anticipo 40 % + 12 cheques | Córdoba | Medios de pago | Financiamiento;55;2024;0;55;4x4;Agrícola;Mecánica;SI;
https://rastroagro.com/tractores/fiat-700e-1-pub-24-09-18-14-02-32;Tractor Fiat 700E;Tractor Fiat 700E Productos similares ‹ › Consultar Tractor Pauny 180 A 2016 La Pampa : O KM ‹ › Consultar Tractor Chery RK 704 2026 Santa Fe U$S 15.900 + IVA -15% DE CONTADO Tractor Fahr 85 No especifica Córdoba ‹ › U$S 10.300 + IVA Tractor Deutz Fahr 55 1980 Buenos Aires ‹ › U$S 41.200 + IVA Tractor New Holland TD95D 2011 Santa Fe : O KM : INMEDIATA ‹ › U$S 50.181 IVA incluido Tractor Bronco 1004 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 55 JXM 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 55 JXM 2026 Buenos Aires ‹ › U$S 41.715 + IVA Tractor Kubota MX 5100 2022 Buenos Aires ‹ › $ 8.480.000 Tractor Case 830 1978 Buenos Aires Productos similares;usado;Fiat;700E;Consultar;;;Buenos Aires;Anticipo 40 % + saldo a convenír | 12 cheques (cuotas mensuales) | Buenos Aires | Medios de pago | Financiamiento;70;No especifica;;70;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/chery-rk-904f-0-pub-24-08-10-08-26-35;Tractor Chery RK 904F;Tractor Chery RK 904F Productos similares ‹ › Consultar Tractor Pauny 180 A 2016 La Pampa : O KM ‹ › Consultar Tractor Lovol 604 EF 2026 Buenos Aires ‹ › U$S 24.720 + IVA Tractor John Deere 2140 1997 Córdoba ‹ › Consultar Tractor Pauny 180 A 2018 Buenos Aires : O KM U$S 37.570 IVA incluido Tractor Lovol TH754 2026 Buenos Aires ‹ › U$S 20.600 + IVA Tractor Deutz 85 1976 Santa Fe ‹ › Consultar Tractor John Deere 2420 1976 Buenos Aires ‹ › U$S 32.960 + IVA Tractor New Holland TT3840 2018 Buenos Aires ‹ › U$S 40.280 Tractor Deutz Allis 5.80F 1998 Buenos Aires : O KM Consultar Tractor Roland H H080 cabinado 2026 Buenos Aires Productos similares;nuevo;Chery RK;904F;"U$S
                                    
                                    34.505 + IVA";+ IVA;;Buenos Aires;Anticipo 30 % + 12 cheques | 6 cheques (cuotas mensuales) | Buenos Aires | Medios de pago | Financiamiento;92;2026;;92;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/case-magnum-340-2014-pub-24-09-23-14-24-51;Tractor Case Magnum 340;Tractor Case Magnum 340 Productos similares ‹ › U$S 143.170 + IVA -5% DE CONTADO Tractor Massey Ferguson 7390 2020 La Pampa Consultar Tractor Case Magnum 240 2004 Santa Fe : O KM Consultar Tractor Pauny 500 C 2026 Buenos Aires ‹ › U$S 62.830 + IVA Tractor Zanello 540 C 1998 Córdoba ‹ › U$S 61.800 + IVA Tractor Pauny 500 C 2007 Córdoba ‹ › U$S 64.890 + IVA Tractor Zanello 540 C 1998 Buenos Aires ‹ › U$S 72.100 + IVA Tractor Pauny 500 C 2013 Buenos Aires ‹ › U$S 31.702 + IVA Tractor Zanello 220 1991 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 8737 S-VT 2026 Buenos Aires ‹ › U$S 162.740 + IVA -10% DE CONTADO Tractor New Holland T7.245 2012 Buenos Aires Productos similares;usado;Case Magnum;340;"U$S
                                    
                                    242.050 + IVA";+ IVA;;Buenos Aires;CONTADO: 5 % descuento | Anticipo 30 % + 6 pagos semestrales | Buenos Aires | Medios de pago | Financiamiento;340;2014;16400;340;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/otras-t25-1984-pub-24-09-30-13-41-35;Tractor Ruslan T25;Tractor Ruslan T25 / A reparar Productos similares : O KM ‹ › U$S 14.935 + IVA Tractor Roland H H025 2026 Buenos Aires : O KM Consultar Tractor Chery RD 304 2026 Santa Fe ‹ › Consultar Tractor Deutz Fahr A40 No especifica Buenos Aires : O KM ‹ › Consultar Tractor Chery RK-404 2026 Entre Ríos : O KM Consultar Tractor Chery RA-250 2026 Entre Ríos ‹ › Consultar Tractor Taishan 504 No especifica Buenos Aires : O KM ‹ › U$S 27.073 IVA incluido Tractor Lovol TB504 2026 Buenos Aires ‹ › U$S 28.840 + IVA Tractor Hanomag TR45 2023 Buenos Aires : O KM ‹ › Consultar Tractor Pauny 135A 2026 Buenos Aires : O KM ‹ › Consultar Tractor Roland H RH102 2026 Buenos Aires Productos similares;usado;Ruslan;T25;Consultar;;;Buenos Aires;;25;1984;;25;4x2;Agrícola;Manual;SI;
https://rastroagro.com/tractores/massey-ferguson-1175-1989-pub-24-09-30-13-40-21;Tractor Massey Ferguson 1175;Tractor Massey Ferguson 1175 Productos similares ‹ › U$S 28.840 + IVA Tractor Valtra Valmet 885 S 2000 Córdoba ‹ › Consultar Tractor Massey Ferguson 1175 No especifica Buenos Aires ‹ › U$S 4.944 Tractor John Deere 730 1980 Buenos Aires ‹ › Consultar Tractor Fiat 980 1995 Buenos Aires ‹ › U$S 39.140 + IVA Tractor New Holland TT4.55 2021 Buenos Aires ‹ › U$S 10.600 Tractor Fiat Supersom 55 No especifica Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1175 1983 Buenos Aires ‹ › Consultar Tractor Fiat 650 1975 Buenos Aires ‹ › U$S 19.570 + IVA Tractor Fiat 880 1986 Buenos Aires ‹ › U$S 17.510 + IVA Tractor Massey Ferguson 1078 1979 Santa Fe Productos similares;usado;Massey Ferguson;1175;Consultar;;;Buenos Aires;Anticipo 50 % + saldo a convenír | Anticipo 40 % + 6 cheques | Buenos Aires | Medios de pago | Financiamiento;75;1989;2500;75;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/zanello-540-c-1998-pub-24-09-30-13-32-00;Tractor Zanello 540 C;Tractor Zanello 540 C Productos similares ‹ › U$S 80.340 + IVA Tractor Pauny 500 C 2006 Buenos Aires : O KM Consultar -10% DE CONTADO Tractor Case Steiger 555 2026 Buenos Aires : O KM ‹ › Consultar Tractor Valtra T 250 2026 Córdoba : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny 710 Bravo 2026 Buenos Aires : O KM : INMEDIATA Consultar Tractor Pauny Vectron 3200 2026 Buenos Aires : O KM Consultar -10% DE CONTADO Tractor Case Puma 230 2026 La Pampa ‹ › U$S 61.800 + IVA Tractor Zanello 500 C 1995 Buenos Aires : O KM Consultar Tractor Valtra S324 2026 Buenos Aires ‹ › U$S 94.760 + IVA Tractor Valtra 220 2017 Chaco : O KM ‹ › Consultar Tractor Massey Ferguson 7726 2026 Buenos Aires Productos similares;usado;Zanello 540;C;Consultar;;;Buenos Aires;Anticipo 50 % + saldo a convenír | Anticipo 40 % + 6 cheques | Buenos Aires | Medios de pago | Financiamiento;240;1998;5000;240;Articulado;Agrícola;;NO;
https://rastroagro.com/tractores/hanomag-854-a-2023-pub-24-09-30-13-36-40;Tractor Hanomag 854 A;Tractor Hanomag 854 A Productos similares : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Farmall 100 JX 2026 Buenos Aires ‹ › $ 8.480.000 Tractor Case 830 1978 Buenos Aires ‹ › Consultar Tractor Fiat Someca No especifica Buenos Aires ‹ › U$S 69.937 + IVA -5% DE CONTADO Tractor Case Farmall 100 JX 2013 Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1175 No especifica Buenos Aires : O KM ‹ › Consultar Tractor Hanomag Stark 800/4 2026 Buenos Aires : O KM Consultar Tractor Roland H H080 cabinado 2026 Buenos Aires : O KM ‹ › U$S 35.749 IVA incluido Tractor Zanello 4080 agrícola 2026 Córdoba ‹ › U$S 41.200 + IVA Tractor Valtra A990 2010 Buenos Aires : O KM ‹ › Consultar Tractor Chery RC-1004 2026 Entre Ríos Productos similares;usado;Hanomag 854;A;Consultar;;;Buenos Aires;Anticipo 50 % + saldo a convenír | Anticipo 40 % + 6 cheques | Buenos Aires | Medios de pago | Financiamiento;85;2023;200;85;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/deutz-55-1975-pub-24-09-30-09-53-11;Tractor Deutz 55;Tractor Deutz 55 con Pala Frontal Productos similares ‹ › Consultar Tractor Zanello UP 100 1985 Buenos Aires : O KM ‹ › Consultar Tractor Chery RK 754 2026 Santa Fe ‹ › Consultar Tractor Massey Ferguson 1175 No especifica Buenos Aires ‹ › $ 9.540.000 Tractor Fiat R55 1957 Buenos Aires ‹ › U$S 15.900 + IVA Tractor Fiat 800E 1980 Buenos Aires : O KM : INMEDIATA ‹ › U$S 18.734 IVA incluido Tractor Bronco 604 2026 Buenos Aires ‹ › U$S 39.140 + IVA Tractor New Holland TT4.55 2021 Buenos Aires ‹ › U$S 20.600 + IVA Tractor Deutz 85 1976 Santa Fe ‹ › Consultar Tractor Massey Ferguson 1175 1979 Buenos Aires ‹ › U$S 25.440 + IVA Tractor Massey Ferguson 290 No especifica Buenos Aires Productos similares;usado;Deutz;55;"U$S
                                    
                                    16.480 + IVA";+ IVA;;Santa Fe;Anticipo 40 % + 5 cheques | 6 cheques (cuotas mensuales) | Santa Fe | Medios de pago | Financiamiento;55;1975;;55;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/chery-rd-304-0-pub-24-09-30-11-12-14;Tractor Chery RD 304;Tractor Chery RD 304 Productos similares ‹ › Consultar Tractor Fiat 450 No especifica Buenos Aires ‹ › Consultar Tractor Fahr D400 No especifica Buenos Aires ‹ › U$S 8.240 + IVA Tractor Fiat 400 No especifica Córdoba : O KM ‹ › Consultar Tractor Lovol 504 B 2026 Buenos Aires : O KM ‹ › U$S 13.536 IVA incluido Tractor Lovol TE250 2026 Buenos Aires : O KM ‹ › U$S 19.338 IVA incluido Tractor Chery RK 404 2026 Buenos Aires : O KM ‹ › Consultar Tractor Roland H RH025 2026 Entre Ríos : O KM Consultar -15% DE CONTADO Tractor Chery RD 304 2026 Córdoba : O KM ‹ › Consultar Tractor Chery 454 2026 Santa Fe : O KM ‹ › U$S 14.935 + IVA Tractor Roland H H025 2026 Buenos Aires Productos similares;nuevo;Chery RD;304;Consultar;;;Santa Fe;Anticipo 40 % + 5 cheques | 6 cheques (cuotas mensuales) | Santa Fe | Medios de pago | Financiamiento;30;2026;;30;Doble;Agrícola;;No especifica;
https://rastroagro.com/tractores/zanello-220-1990-pub-24-09-26-14-47-16;Tractor Zanello 220;Productos similares : O KM Consultar Tractor Valtra A Hitech 2026 Buenos Aires ‹ › U$S 33.990 + IVA Tractor Zanello V417 1986 Buenos Aires ‹ › U$S 46.350 + IVA Tractor Deutz Fahr 4.125 1997 Buenos Aires U$S 68.959 Tractor Deutz Fahr 6.125 2005 Córdoba : O KM ‹ › Consultar Tractor Massey Ferguson 7390 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case 130A 2026 Buenos Aires ‹ › U$S 32.445 + IVA Tractor Massey Ferguson 292 No especifica Córdoba ‹ › U$S 20.600 + IVA Tractor Zanello 417 1984 Buenos Aires ‹ › U$S 72.100 Tractor John Deere 7700 1998 Santa Fe ‹ › Consultar Tractor Zanello UP 100 No especifica Córdoba Productos similares;usado;Zanello;220;"U$S
                                    
                                    24.720 + IVA";+ IVA;;Buenos Aires;Anticipo 40 % + 12 cheques | Buenos Aires | Medios de pago | Financiamiento;120;1990;;120;Simple;Agrícola;Mecánica;No especifica;
https://rastroagro.com/tractores/new-holland-tm95-2021-pub-24-09-26-12-30-15;Tractor New Holland TM95;Productos similares ‹ › U$S 12.360 + IVA Tractor Fiat 60R No especifica Córdoba ‹ › Consultar Tractor Deutz A85 No especifica Buenos Aires : O KM ‹ › Consultar Tractor Chery RK-704 2026 Entre Ríos : O KM Consultar Tractor New Holland TT4.65 2026 Mendoza ‹ › Consultar Tractor Fiat 650 1975 Buenos Aires ‹ › Consultar Tractor Deutz Fahr AX 3.100L No especifica Buenos Aires ‹ › U$S 15.450 Tractor Fiat 800E 1979 Buenos Aires ‹ › U$S 10.300 + IVA Tractor Deutz Fahr 55 1980 Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1185 No especifica La Pampa : O KM ‹ › Consultar Tractor Hanomag Stark 800/4 2026 Buenos Aires Productos similares;usado;New Holland;TM95;"U$S
                                    
                                    77.250 + IVA";+ IVA;;Buenos Aires;Anticipo 40 % + 12 cheques | Buenos Aires | Medios de pago | Financiamiento;90;2021;;90;Doble;Agrícola;Power shift;SI;
https://rastroagro.com/tractores/fiat-880-1990-pub-24-09-26-10-20-29;Tractor Fiat 880;Productos similares ‹ › Consultar Tractor Deutz Fahr AX 3.100L No especifica Buenos Aires ‹ › U$S 11.330 + IVA -8% DE CONTADO Tractor Zanello V210 1990 Buenos Aires : O KM ‹ › Consultar Tractor Hanomag Stark 800/4 2026 Buenos Aires ‹ › U$S 12.360 + IVA Tractor Massey Ferguson 1175 1989 Santa Fe : O KM Consultar Tractor Chery RK-754 2026 Entre Ríos ‹ › U$S 10.300 + IVA Tractor Deutz Fahr 55 1980 Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1175 1983 Buenos Aires : O KM : INMEDIATA ‹ › U$S 50.181 IVA incluido Tractor Bronco 1004 2026 Buenos Aires ‹ › U$S 10.300 + IVA Tractor Fiat 800 1974 Entre Ríos : O KM ‹ › Consultar Tractor Lovol Europard 904 2026 Buenos Aires Productos similares;usado;Fiat;880;"U$S
                                    
                                    33.990 + IVA";+ IVA;;Buenos Aires;Anticipo 40 % + 12 cheques | Buenos Aires | Medios de pago | Financiamiento;90;1990;;90;Doble;Agrícola;Mecánica;SI;
